Node	EASI304.unmapped.rma6	EASI306.unmapped.rma6	EASI307.unmapped.rma6	EASI308.unmapped.rma6	EASI230.unmapped.rma6	EASI231.unmapped.rma6	EASI232.unmapped.rma6	EASI233.unmapped.rma6	EASI234.unmapped.rma6	EASI235.unmapped.rma6	EASI236.unmapped.rma6	EASI237.unmapped.rma6	EASI238.unmapped.rma6	EASI239.unmapped.rma6	EASI240.unmapped.rma6	EASI241.unmapped.rma6	EASI242.unmapped.rma6	EASI243.unmapped.rma6	EASI244.unmapped.rma6	EASI245.unmapped.rma6	EASI246.unmapped.rma6	EASI247.unmapped.rma6	EASI248.unmapped.rma6	EASI249.unmapped.rma6	EASI250.unmapped.rma6	EASI251.unmapped.rma6	EASI252.unmapped.rma6	EASI253.unmapped.rma6	EASI254.unmapped.rma6	EASI255.unmapped.rma6	EASI256.unmapped.rma6	EASI257.unmapped.rma6	EASI258.unmapped.rma6	EASI259.unmapped.rma6	EASI260.unmapped.rma6	EASI261.unmapped.rma6	EASI262.unmapped.rma6	EASI263.unmapped.rma6	EASI264.unmapped.rma6	EASI265.unmapped.rma6	EASI266.unmapped.rma6	EASI267.unmapped.rma6	EASI268.unmapped.rma6	EASI269.unmapped.rma6	EASI270.unmapped.rma6	EASI271.unmapped.rma6	EASI272.unmapped.rma6	EASI273.unmapped.rma6	EASI274.unmapped.rma6	EASI275.unmapped.rma6	EASI276.unmapped.rma6	EASI277.unmapped.rma6	EASI278.unmapped.rma6	EASI279.unmapped.rma6	EASI280.unmapped.rma6	EASI281.unmapped.rma6	EASI282.unmapped.rma6	EASI283.unmapped.rma6	EASI284.unmapped.rma6	EASI285.unmapped.rma6	EASI286.unmapped.rma6	EASI287.unmapped.rma6	EASI288.unmapped.rma6	EASI290.unmapped.rma6	EASI291.unmapped.rma6	EASI292.unmapped.rma6	EASI293.unmapped.rma6	EASI294.unmapped.rma6	EASI295.unmapped.rma6	EASI296.unmapped.rma6	EASI297.unmapped.rma6	EASI298.unmapped.rma6	EASI299.unmapped.rma6	EASI300.unmapped.rma6	EASI301.unmapped.rma6	EASI302.unmapped.rma6
Hepatitis_B_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hepatitis_E_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hepatitis_delta_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_alphaherpesvirus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_alphaherpesvirus_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_alphaherpesvirus_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_gammaherpesvirus_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_herpesvirus_4_type_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human_mastadenovirus_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JC_polyomavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_aerogenes	0	1	0	1	3	0	0	0	0	1	0	4	0	2	2	4	0	0	0	4	1	1	0	0	0	2	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	3	0	0	0	1	0	0	2	0	3	2	6	3	2	0	0	1	0	0	0	1	0	0	3	2	1	0	0
Klebsiella_aerogenes_EA1509E	0	1	2	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_michiganensis	1	0	1	0	0	0	0	2	0	2	1	0	0	1	2	5	0	3	0	2	0	0	2	0	0	1	2	0	1	0	2	0	0	1	1	1	0	2	0	0	5	0	0	2	0	1	1	2	0	2	0	0	0	1	1	0	0	4	0	3	1	1	0	0	1	2	0	2	2	1	2	1	1	1	0	0
Klebsiella_michiganensis_KCTC_1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_oxytoca	1	0	1	0	0	0	2	0	0	0	1	1	1	0	1	3	0	2	0	0	1	0	1	0	0	0	2	0	1	1	3	1	2	2	1	0	0	0	0	1	1	0	2	2	0	0	0	0	2	0	0	1	3	0	0	1	1	1	3	3	0	3	0	0	0	1	1	0	1	0	1	1	0	0	1	1
Klebsiella_pneumoniae	2	1	1	1	0	1	0	1	1	0	0	1	2	1	1	4	0	1	1	3	0	1	0	0	0	2	2	0	1	1	3	2	3	6	0	2	0	1	4	1	2	1	0	4	1	0	1	4	0	4	0	0	0	0	0	3	4	4	5	5	2	0	1	0	0	2	0	0	0	2	1	0	0	0	0	0
Klebsiella_pneumoniae_subsp._pneumoniae	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Legionella_anisa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	2	0	1
Legionella_lansingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Legionella_pneumophila	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	4	1	0	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	4	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0
Legionella_pneumophila_str._Corby	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Legionella_pneumophila_subsp._fraseri	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
Legionella_pneumophila_subsp._pneumophila	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Leptospira_alexanderi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_alstonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_biflexa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_biflexa_serovar_Patoc	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0
Leptospira_borgpetersenii	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
Leptospira_broomii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_fainei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_inadai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_interrogans	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0
Leptospira_interrogans_serovar_Manilae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_kirschneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_kmetyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Leptospira_licerasiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_noguchii	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
Leptospira_santarosai	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Leptospira_santarosai_serovar_Shermani_str._LT_821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_weilii	0	0	0	1	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	1	2	1	1	1	0	1	1	0	0	0	0	0	0	0	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Leptospira_wolffii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes	0	0	0	1	0	0	0	1	0	1	2	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	23	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0
Listeria_monocytogenes_HCC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lumpy_skin_disease_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lymphocryptovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mannheimia_haemolytica	0	0	0	0	0	3	0	2	0	45	16	1	58	0	1	65	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	33	0	0	0	0	0	0	0	0	0	193	0	95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Measles_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_BBH18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6	1	0	0	1	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium	17	7	17	4	8	9	5	11	15	7	39	6	7	24	17	6	2	4	0	1	2	5	4	7	3	1	6	5	4	2	9	5	6	4	9	3	3	9	6	5	1	11	12	4	4	4	6	8	3	9	2	0	3	6	4	10	5	4	4	6	3	5	5	0	1	2	4	13	8	8	17	4	42	9	3	14
Mycobacterium_avium_subsp._avium	3	1	4	0	1	2	1	1	2	0	3	1	0	3	3	3	0	1	0	0	1	0	1	0	0	0	2	0	1	1	0	0	3	1	2	1	0	1	0	0	0	0	2	2	0	2	1	0	1	1	1	0	1	0	1	1	0	0	2	3	0	0	1	0	1	0	2	2	4	2	0	1	7	2	4	1
Mycobacterium_avium_subsp._hominissuis	5	1	9	2	3	5	13	4	8	4	14	4	2	7	4	2	3	6	2	4	1	1	2	2	0	4	2	0	3	0	0	1	4	2	2	2	1	2	1	3	1	3	0	2	0	1	6	3	2	7	4	0	1	1	4	1	3	2	3	0	2	0	4	0	1	1	2	5	8	11	7	2	18	7	6	9
Mycobacterium_avium_subsp._paratuberculosis	1	2	1	0	0	1	2	1	3	1	5	1	0	1	1	1	0	0	0	0	0	1	2	0	1	0	1	0	1	0	1	0	0	2	1	0	0	0	4	0	2	2	1	1	0	1	0	0	1	2	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	2	2	0	6	1	4	1
Mycobacterium_canettii	2	1	0	0	1	1	2	0	1	1	3	2	2	2	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	8	0	1	2
Mycobacterium_colombiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_colombiense_CECT_3035	6	2	5	0	4	4	5	5	1	4	14	3	0	9	6	1	5	4	0	1	2	0	1	1	2	2	1	0	2	0	2	4	4	5	2	2	3	3	4	3	0	4	3	3	2	4	2	3	2	6	1	2	4	3	1	3	4	0	3	2	0	3	4	0	4	1	2	2	3	6	5	2	33	5	2	13
Mycobacterium_intracellulare	5	3	2	0	3	16	7	3	7	2	11	16	3	4	3	3	1	2	0	3	1	1	0	1	0	0	1	1	2	0	4	1	2	8	1	0	1	7	0	0	3	6	0	2	1	4	2	5	2	11	3	0	6	1	2	2	10	1	1	1	3	0	2	0	0	2	2	3	3	3	8	0	19	3	2	7
Mycobacterium_intracellulare_subsp._yongonense	1	2	1	0	2	4	3	3	3	2	8	2	1	2	3	2	1	1	1	0	0	3	0	0	1	2	0	0	1	0	0	2	2	4	3	0	1	1	2	1	1	4	3	5	2	1	1	5	3	3	1	0	1	1	0	5	6	2	1	1	1	1	4	0	1	0	2	3	1	4	1	1	18	3	3	3
Mycobacterium_kansasii	11	4	7	2	2	8	14	10	12	3	18	5	3	10	8	2	3	5	1	5	6	2	2	2	4	2	3	1	6	3	4	6	8	5	6	3	2	1	6	4	2	7	7	11	1	6	3	3	6	7	2	3	2	1	2	2	9	2	3	5	2	5	2	0	2	1	7	11	6	9	5	3	54	8	8	8
Mycobacterium_leprae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_leprae_Kyoto-2	2	2	1	0	0	0	1	0	2	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	1	1	3	3	0	3	4	5	0
Mycobacterium_marseillense	3	1	4	3	0	1	5	4	4	0	11	2	0	9	3	2	2	2	0	0	3	0	0	0	1	1	1	0	0	0	3	2	4	0	1	2	0	4	3	0	1	3	6	1	1	6	4	3	2	3	3	0	0	2	1	3	6	2	5	1	5	0	3	0	4	0	1	4	3	4	3	3	19	2	4	0
Mycobacterium_sp._JS623	11	8	12	5	3	2	8	5	10	3	14	2	6	10	9	3	12	3	0	4	3	9	15	6	7	13	4	2	28	1	13	27	3	6	8	2	2	16	6	5	7	14	5	2	5	46	7	7	3	12	2	5	7	2	3	0	13	5	5	3	7	4	7	0	9	1	2	18	6	36	6	8	27	36	7	168
Mycobacterium_sp._YC-RL4	9	5	16	1	5	5	5	12	3	2	10	4	1	3	8	5	6	8	1	2	4	0	0	4	0	1	1	0	1	0	9	2	1	0	3	4	1	11	3	1	6	6	4	9	3	8	4	4	2	2	2	1	1	1	2	4	10	1	6	4	9	0	3	1	4	1	2	12	11	17	20	2	14	2	6	6
Mycobacterium_tuberculosis	5	1	1	0	0	3	1	1	2	1	5	2	1	5	6	1	2	4	0	0	2	0	0	1	0	1	1	1	2	0	0	0	2	0	1	0	0	1	2	1	1	2	0	1	1	4	0	2	1	3	0	1	1	1	1	2	2	2	2	0	2	1	0	0	4	1	1	2	0	2	2	0	18	0	0	1
